id,subject,name,units,term,description
CSUS_CE 276,Civil Engineering,Groundwater Hydrology,3 Units,Fall only ¡V even years,"Occurrence and movement of groundwater; physical characteristics of aquifers; analysis of steady-state groundwater flow problems by mathematical, digital computer, electrical analog and graphical methods; analysis of unsteady-state problems in confined and unconfined, aquifers; multiple well systems. "
CSUS_CE 280A,Civil Engineering,Advanced Soil Mechanics and Foundation Engineering I,3 Units,Fall only ¡V even years,"Advanced analyses in soil mechanics and their practical applications in foundation engineering; compressibility of soils, settlement analysis, and tolerable settlement; lateral earth pressures and design of earth retaining structures;  bearing capacity of shallow foundations; in-situ soil testing for foundation design; design of deep foundations, including driven piles, drilled shaft foundations, and laterally loaded piles. "
CSUS_CE 280B,Civil Engineering,Advanced Soil Mechanics and Foundation Engineering II,3 Units,Fall only ¡V odd years,"Advanced analyses in shear strength of cohesionless and cohesive soils, including stress-strain characteristics of soils, total and effective stress analyses; slope stability analyses for natural slopes, fill slopes, earth dams, levees, and methods of slope stabilization; analysis and design of anchored bulkheads, cellular cofferdams, soil nail walls, tieback walls, mechanically stabilized earth walls, and segmental retaining walls.   "
CSUS_CE 280C,Civil Engineering,Geotechnical Modeling,3 Units,Fall only ¡V even years,"Advanced analysis principles and procedures for calculating monotonic and cyclic soil element response effective stress and pore water pressure distributions, dynamic site response, and soil deformations; application to analysis of complex geotechnical engineering systems such as levees, dams, and wharfs. Laboratory time devoted to numerical analysis software and physical element and small scale tests. Lecture two hours. Laboratory three hours. "
CSUS_CE 283,Civil Engineering,Ground Modification Engineering,3 Units,"Fall, Spring","Principles of soil stabilization and earth reinforcement; mechanical compaction and treatment of difficult soils, including expansive soils, collapsible soils, oversize materials, and compressible fill; prefabricated vertical drains and preloading; dynamic deep compaction; vibro compaction; vibro-replacement; rammed aggregate pier; compaction grouting; jet grouting; slurry grouting; chemical grouting; deep soil mixing; slurry trench walls. "
CSUS_CE 284,Civil Engineering,Soil Dynamics and Earthquake Engineering,3 Units,Spring only ¡V odd years,Introduction to vibration theory; wave propagation in soils and dynamic behavior of soils and foundations; dynamic tests; analysis of dynamically loaded foundations; causes of earthquakes; earthquake magnitude and zones; ground motions induced by earthquakes; earthquake-resistant design of foundations and earth dams. 
CSUS_CE 285,Civil Engineering,Geosynthetics I,3 Units,Fall only ¡V even years,"Overview of geotextiles, geogrids and geonets; geosynthetic properties and test methods; geosynthetic functions and mechanisms as in separation, roadway and soil reinforcement, filtration, and drainage; applications and design methods; construction, fabrication and installation. "
CSUS_CE 286,Civil Engineering,Geosynthetics II,3 Units,"Fall, Spring","Overview of geomembranes, geosynthetic clay liners, and geocomposities.  Topics include:   geosynthetic properties and test methods; geosynthetic functions and mechanisms as in landfill liners, liquid barriers and carriers, erosion control, drainage, and design and construction methods. "
CSUS_CE 289,Civil Engineering,Project Management for Civil Engineers,3 Units,Spring only,"Theory and practice of project management in civil engineering. Interrelationship of planning, design, and construction. New technologies and techniques used in both US and international architectural/engineering/construction (A/E/C) markets.Topics: Project initiation, early estimates, project budgeting, work plans, design proposals, scheduling, tracking, design coordination, construction, project close-out, team and personal management skills, and quality control. "
CSUS_CE 296D,Civil Engineering,Stormwater Management,3 Units,"Fall, Spring","Principles and practices of stormwater management. Physical and chemical principles affecting stormwater quality, environmental effects, and treatment. Regulatory purposes and requirements for managing construction and post-construction runoff. Choosing and designing Best Management Practices. Erosion control. Hydrologic and hydraulic design of small drainage systems. Emphasis on California climatic and regulatory conditions. "
CSUS_CE 296H,Civil Engineering,GIS Applications in Civil Engineering,3 Units,"Fall, Spring","Introduction to fundamental concepts of geographic information systems (GIS), methods, and applications in civil engineering. Design and develop GIS-based analytical methods and solutions for civil engineering problems. Lab exercises are used to design and practice GIS applications in civil engineering. This course may be paired with CE 196H. "
CSUS_CE 299,Civil Engineering,Special Problems,1 - 3 Units, Approval of a petition must be obtained from the faculty supervising the work and the Department Graduate Program Coordinator. Letter grade or Credit/No Credit. ,Special problems in graduate research. 
CSUS_CE 500,Civil Engineering,Culminating Experience,3 - 6 Units,"Fall, Spring","Successful completion of either:  A.  Thesis (3-6 units), or B. Project (3-6 units) or  C.  Directed Study and Examination (3 units).  Plan A requires a thesis and is primarily research-orientated. Plan B requires a project report that is primarily application oriented. Plan C requires a detailed literature review or experimental data analysis resulting in a written report plus an examination by three faculty. A public presentation is required for all three plans. "
CSUS_CSAD 110,Communication Sciences and Disorders,Physics of Sound and Phonetics,4 Units,Fall only,"Physical production, acoustic characteristics of sounds of speech. International Phonetic Alphabet as applied to speech sounds; practice in phonetic transcription of dialects and deviant speech; applications in speech education, speech and hearing therapy. Introduction to physiological acoustics, psychoacoustics, and acoustic phonetics. Perception of speech including voice, resonance, individual speech segments; instrumentation for acoustic and perceptual analysis of speech. "
CSUS_CSAD 111,Communication Sciences and Disorders,Anatomy and Physiology of the Speech Mechanism,3 Units,Fall only,"Anatomical, physiological and neurological bases of speech. Covers development, normal structure and function. A general course in human anatomy is recommended as background. "
CSUS_CSAD 112,Communication Sciences and Disorders,Language Science and Development,3 Units,Fall only,"Overview and comparison of normal and abnormal child language development from infancy through upper elementary school.  Establishes a framework for understanding language disorders including autism and pervasive developmental delay.  Includes theories of language acquisition, basic principles of language sampling, systems of language, elements of grammar, and preparation for informal and standardized assessment of language disorders.  Introduces students to the impact of variables such as attention deficit disorder, poverty, bilingualism on developing language skills. "
CSUS_CSAD 120,Communication Sciences and Disorders,"Introduction to Language, Speech and Hearing Problems",3 Units,"Fall, Spring","Review of normal speech and language development. Overview of language, speech, and hearing development and disorders including multicultural issues.  Introduction to professional issues and ethics."
CSUS_CSAD 123,Communication Sciences and Disorders,Voice and Fluency,3 Units,"Fall, Spring","Fluency - Characteristics of stuttering, etiologic theories and their implications for treatment. Management of stuttering and other disorders of rhythm. Voice - Current concepts regarding anatomy and physiology, etiology, assessment and treatment of hyperfunctional and organic disorders. "
CSUS_CSAD 125,Communication Sciences and Disorders,Developmental and Acquired Neurogenic Language Disorders Across the Lifespan,3 Units,Spring only,"Language disorders and the dynamic, reciprocal relationships between the disability, the client, his/her family, and the environment. Developmental and acquired neurogenic language disorders from infancy through adulthood will be covered including neurophysiology and neuropathology. "
CSUS_CSAD 126,Communication Sciences and Disorders,Speech Sound Development and Disorders in Children: Aspects of Articulation and Phonology,3 Units,Spring only,Study of normal articulation and phonological development in children.  Discussion of etiologies and specific characteristics of articulatory-phonological disorders.  Introductory description of foundational specific assessment and treatment principles.  Analyzes case studies. 
CSUS_CSAD 127,Communication Sciences and Disorders,Introduction to Medical Speech Pathology,3 Units,"Fall, Spring","Current concepts regarding anatomy and physiology, etiology, assessment, and treatment of craniofacial disorders, laryngectomy, tracheostomy and dysphagia. "
CSUS_CSAD 130,Communication Sciences and Disorders,Audiology and Hearing Testing,3 Units,Spring only,Introduction to audiology; anatomy and physiology of the hearing mechanism; pathologies of the ear; basic acoustics of sound and its relation to hearing and speech; school hearing screening; hearing conversation; audiometric interpretation and its relationship to speech language and learning disorders. 
CSUS_CSAD 133,Communication Sciences and Disorders,Aural Rehabilitation,3 Units,"Fall, Spring","According to Tye-Murray, aural rehabilitation is ""intervention aimed at minimizing and alleviating the communication difficulties associated with hearing loss.""  This course examines communication assessment and remediation approaches for children and adults with both peripheral and central auditory problems. "
CSUS_CSAD 140,Communication Sciences and Disorders,SLPA Methods,3 Units,"Fall, Spring",Taken by students as one of their senior level courses when they wish to pursue a Speech-Language Pathology Assistant (SLPA) licensure. Graduate students who have not had a similar course and wish to obtain this licensure will also need to enroll prior to pursuing the licensure.  
CSUS_CSAD 140L,Communication Sciences and Disorders,"SLPA Practicum, Ethical and Legal Parameters",3 Units,"Fall, Spring",Taken by students as one of their senior level courses when they wish to pursue a Speech-Language Pathology Assistant (SLPA) licensure. Graduate students who have not had a similar course and wish to obtain this licensure will also need to enroll prior to pursuing the licensure. 
CSUS_CSAD 142,Communication Sciences and Disorders,Topics in Autism Spectrum Disorders,2 Units,"Fall, Spring","Detailed look at characteristics of autism spectrum disorders (including Asperger's Syndrome, PDD-NOS and Autism). Issues related to diagnosis/assessment, early intervention, school-based intervention, functional therapeutic techniques and theories, and current ""hot topics"" in Autism (Theory of Mind, joint attention, biomedical issues, dietary restrictions, sensory regulation and intervention paradigms) will be a part of this course. "
CSUS_CSAD 143,Communication Sciences and Disorders,Communication Disorders in Multicultural Populations,3 Units,"Fall, Spring","Identification, evaluation, and treatment of multicultural, multilingual clients with communication disorders. Discussion of normal second language acquisition, bilingual development, and cultural values related to effective service delivery for multicultural clients. "
CSUS_CSAD 145,Communication Sciences and Disorders,Supervised Field Observations,1 Unit,Spring only,"Directed observations of speech and hearing testing (screening and diagnostic); therapy and case staffing in schools, service clinics and hospitals. "
CSUS_CSAD 146,Communication Sciences and Disorders,Introduction to Clinical Issues and Methods,3 Units,"Fall, Spring",", students must fulfill the catalogue requirements listed in the catalogue section ""Undergraduate Clinical Assistantship. "
CSUS_CSAD 147,Communication Sciences and Disorders,Assessment Procedures,3 Units,"Fall, Spring","Current principles, methods and materials used by the speech-language pathologist to assess communication disorders are presented.  Issues related to a model of assessment, informal and formal testing, dynamic assessment, interview techniques, administration, scoring and interpretation of test results, report writing and related issues will be discussed. "
CSUS_CSAD 148,Communication Sciences and Disorders,Research in Speech - Language Pathology and Audiology,3 Units,"Fall, Spring",Survey of research strategies and methods in Speech-Language Pathology and Audiology. Statistical procedures and single-subject designs. Emphasis on interpreting research reports in the literature and on developing research projects. Writing research proposals and reports. 
CSUS_CSAD 199,Communication Sciences and Disorders,Special Problems,1 - 3 Units, Departmental petition required. ,Individual projects or directed reading. Open only to students competent to carry on individual work. 
CSUS_CSAD 217,Communication Sciences and Disorders,AAC and Assistive Technologies,2 Units,Spring only,"Biological, acoustic, psychological, development, linguistic, and cultural bases for motor speech disorders, focusing on augmentative and alternative communication an assistive technologies as well as their assessment and treatment techniques."
CSUS_CSAD 218,Communication Sciences and Disorders,Motor Speech Disorders,3 Units,Fall only,"Background pertinent to understanding neurophysiology associated with congenital and acquired dysarthria and dyspraxia. Descriptions and classifications of disorders and their causes, methods of assessment and treatment. "
CSUS_CSAD 219,Communication Sciences and Disorders,Counseling Techniques for Speech Pathologists and Audiologists,3 Units,Fall only,"Development of strategies for counseling and interviewing clients with communication disorders and their families.  Development of specific skills such as effective listening, dealing constructively with emotions, working with families, and leading support groups.  Students will learn to deal effectively with the affective side of communication disorders to help clients benefit maximally from assessment and treatment."
CSUS_CSAD 221,Communication Sciences and Disorders,Neurogenic Language Disorders,4 Units,Spring only,"In-depth study of language and cognitive disorders in adult, secondary to cerebrovascular accident, dementia, and/or traumatic brain injury. Assessment and intervention strategies are covered with particular emphasis on functional  outcomes."
CSUS_CSAD 222,Communication Sciences and Disorders,Curriculum in Relation to Language -- Learning Disabilities in School-age Children,3 Units,Spring only,"Language acquisition as a continuum from oral language to reading and writing, the role of the speech-language specialist in working with reading disabilities; the interactions among speech-language intervention and curricula areas including mathematics, spelling, handwriting, social studies and language arts; and various service delivery models, including collaborative consultation and learning centers. "
CSUS_CSAD 223,Communication Sciences and Disorders,Advanced Seminar in Child Language Disorders,3 Units,Fall only,"In-depth study of childhood language disorders emphasizing the use of critical thinking to integrate evidence-based practice into discussion of current assessment and intervention practices for children with primary and secondary language impairment Specific topics include language sampling, early intervention, connecting intervention with Common Core State Standards, and team-based service delivery. Populations addressed include bilingual learners, those with working memory deficits, and autism spectrum disorder. The impact of the digital era and screen exposure on children with language impairment is discussed. "
CSUS_CSAD 227,Communication Sciences and Disorders,Dysphagia and the Medical Setting,3 Units,"Fall, Spring","Swallowing problems from infancy through old age; growth patterns and failures in younger populations; feeding and swallowing problems related to normal aging processes and those associated with neurogenic disorders. Assessment and treatment. Includes theoretical and experiential components. Overview of the role of Speech-Language Pathologist in the hospital setting including learning how to read medical charts, basic insurance information, understanding other disciplines and how they affect the job and career of an SLP in the hospital, and medical terms/abbreviations. "
CSUS_CSAD 228A,Communication Sciences and Disorders,Methods: Speech Disorders I,2 Units,"Fall, Spring","Diagnosis and treatment as applied to the current caseload, including articulation and phonological disorders and characteristics associated with English as a second language (ESL) populations. Methods for both children and adults. Staffings, case studies and presentations, demonstrations and class discussions. "
CSUS_CSAD 228B,Communication Sciences and Disorders,Methods: Speech Disorders II,1 Unit, May be repeated.  ,Techniques and materials for assessing and treating speech disorders emphasizing fluency and voice. Staffings and discussion of cases in the current caseload. 
CSUS_CSAD 228C,Communication Sciences and Disorders,Methods: Speech Disorders III,1 Unit, May be repeated.  ,"Techniques and materials for assessing and treating clients with disordered speech secondary to developmental disabilities and syndromes, degenerative diseases or complex problems associated with English as a second language (ESL). Discussions of cases in the current caseload. "
CSUS_CSAD 229A,Communication Sciences and Disorders,Practice: Speech Disorders I,2 Units,"Fall, Spring","Supervised clinical practice emphasizing articulation and phonological disorders, and phonological difficulties associated with English as a second language (ESL). Clients may include both children and adults. "
CSUS_CSAD 229B,Communication Sciences and Disorders,Practice: Speech Disorders II,2 Units,"Fall, Spring","Supervised clinical practice emphasizing clients whose speech is disrupted by abnormal rhythm and rate (e.g. stuttering and cluttering) or abnormal vocal pitch, loudness, and/or quality. "
CSUS_CSAD 229C,Communication Sciences and Disorders,Practice: Speech Disorders III,2 Units,"Fall, Spring","Supervised clinical practice emphasizing children and adults whose speech is disrupted secondary to developmental disorders and syndromes, degenerative disorders or complex problems. "
CSUS_CSAD 241S,Communication Sciences and Disorders,Practice: Hearing Screenings,1 Unit,"Fall, Spring",Supervised clinical practice in the administration of hearing screening tests. The student must furnish his/her own transportation. Fifteen to twenty hours for one unit. 
CSUS_CSAD 242A,Communication Sciences and Disorders,Methods: Language Disorders I & Professional Writing-Field of Speech-Language Pathology & Audiology.,2 Units,"Fall, Spring","Methods, materials and procedures in language disorders with emphasis on working with children and adults with peripheral hearing loss or central auditory processing disorders (CAPD). Includes staffing and discussion of cases in the current caseload. Focus on professional writing in the field of Speech-Language Pathology through the development of treatment plan proposals, critical responses, and clinic reports.  "
CSUS_CSAD 242B,Communication Sciences and Disorders,Methods: Language Disorders II,1 Unit, May be repeated.  ,"Techniques and materials for assessing and treating children with disordered language secondary to a myriad of contributing factors including delayed development, neurological problems and various genetic conditions. Discussion of cases in the current caseload. "
CSUS_CSAD 242C,Communication Sciences and Disorders,Methods: Language Disorders III,1 Unit, May be repeated.  ,"Techniques and materials for assessing and treating speech and language disorders emphasizing disorders secondary to cerebral vascular accidents, traumatic brain injury, or other neurological disorders. Discussion of cases in the current caseload. "
CSUS_CSAD 243A,Communication Sciences and Disorders,Practice: Language Disorders I,2 Units,"Fall, Spring",Supervised clinical practice in language disorders emphasizing children and adults with peripheral hearing loss or central auditory processing disorders (CAPD). 
CSUS_CSAD 243B,Communication Sciences and Disorders,Practice: Language Disorders II,2 Units,"Fall, Spring","Supervised clinical practice with children demonstrating language disorders secondary to a myriad of contributing factors including delayed development, neurological problems, and various genetic conditions. "
CSUS_CSAD 243C,Communication Sciences and Disorders,Practice: Language Disorders III,2 Units,"Fall, Spring","Supervised clinical practice emphasizing adult clients whose speech and language are disordered secondary to neurogenically related problems such as cerebrovascular accident, traumatic brain injury, or other neurological disorders. "
CSUS_CSAD 244,Communication Sciences and Disorders,Methods: Speech -- Language Assessment,1 Unit,"Fall, Spring",Methods and materials for initial assessment in Speech-Language Pathology. 
CSUS_CSAD 245,Communication Sciences and Disorders,Practice: Speech -- Language Assessment,1 Unit,"Fall, Spring",Supervised clinical practice in assessment with a variety of communication disorders in children and adults. Experience with interdisciplinary teams. 
CSUS_CSAD 250,Communication Sciences and Disorders,Speech/Language Internships Seminar,2 Units,"Fall, Spring","Assessment, scheduling and conducting language speech and hearing programs in schools. Related issues including scope of practice, managed care, interagency cooperation and transdisciplinary approaches. "
CSUS_CSAD 295I,Communication Sciences and Disorders,Internship: Speech-Language and Hearing Services in Schools (SLHS),4 Units,"Fall, Spring",Supervised clinical practice in the school setting. Students are expected to conform to the schedules of the placement(s) to which they are assigned. The student must furnish his/her own transportation. 
CSUS_CSAD 295M,Communication Sciences and Disorders,Internship: Speech-Language Pathology in a Medical Setting,4 Units,"Fall, Spring",Supervised clinical practice in a medical setting. Students are expected to conform to the schedules of the placement(s) to which they are assigned. The student must furnish his/her own transportation. 
CSUS_CSAD 295P,Communication Sciences and Disorders,Internship: Speech-Language Pathology in Private Practice,4 Units,"Fall, Spring",Supervised clinical practice in a private practice setting. Students are expected to conform to the schedules of the placement(s) to which they are assigned. The student must furnish his/her own transportation. 
CSUS_CSAD 295S,Communication Sciences and Disorders,Internship: Special Class Authorization Eligibility,4 Units,"Fall, Spring",Supervised clinical practice in a medical setting. Students are expected to conform to the schedules of the placement(s) to which they are assigned. The student must furnish his/her own transportation. 
CSUS_CSAD 299,Communication Sciences and Disorders,Special Problems,1 - 3 Units, Departmental petition required. ,Individual projects or directed reading. Open only to students who appear competent to carry on individual work. 
CSUS_CSAD 500C,Communication Sciences and Disorders,Culminating Experience: Comprehensive Exam,2 Units,"Fall, Spring",Written exam comprised of eight questions. Examinees are given one and a half hours to complete each question. 
CSUS_CSAD 500P,Communication Sciences and Disorders,Culminating Experience: Project,2 Units,"Fall, Spring","Independent work conducted under the supervision of faculty members. A project is a significant undertaking appropriate to the professional fields of Speech-Language Pathology or Audiology. It must evidence originality, independent thinking, appropriate form and organization, and a rationale. It must be described and summarized in a written document that includes the project's significance, objectives, methodology, and a conclusion or recommendation. Students must follow all department and university project guidelines. "
CSUS_CSAD 500T,Communication Sciences and Disorders,Culminating Experience: Thesis,2 Units,"Fall, Spring","Independent research study, conducted under the supervision of faculty members. Thesis must involve a research question or hypothesis, review of pertinent literature, collection and analysis of data. It is the student's responsibility to locate and recruit subjects, to collect data, and to write the thesis. Students must follow all department and university thesis guidelines. "
CSUS_COMS 2,Communication Studies,Argumentation,3 Units," Majors must complete with a grade of ""C-"" or better. ","Practice in argumentation, critical evaluation, evidence, and reasoning. Basic principles are applied in a variety of formal and informal advocacy situations. Concepts of argument structure and context are discussed and applied. "
CSUS_COMS 4,Communication Studies,Introduction to Public Speaking,3 Units,"Fall, Spring","Theory and technique of public speaking. Emphasis on organizing, supporting, and clearly stating ideas. Practice in informative and persuasive speaking."
CSUS_COMS 4H,Communication Studies,Honors Public Speaking,3 Units,"Fall, Spring","Provides both theoretical and practical training in the art of public discourse. Students learn both to recognize and to demonstrate the strategic processes of organizing and delivering speeches, especially within the context of global citizenship issues. Students are also introduced to the basic idea of forming reasonable challenges to speech in the public square. "
CSUS_COMS 5,Communication Studies,The Communication Experience,3 Units," Not recommended for COMS majors in General, Organizational or Public Relations concentrations. ","Basic skills and introductory concepts necessary for effective communication in a variety of settings. Special emphasis on practical experiences within groups, facilitation of interpersonal relationships, and methods of conflict resolution. "
CSUS_COMS 8,Communication Studies,Interpersonal Communication Skills,3 Units," Majors must complete with a grade ""C-"" or better. ","Basic skills and introductory concepts for examining and altering interpersonal communication. In addition to lectures and discussions, students engage in structured interpersonal exercises and simulations to practice interpersonal communication skills such as listening, paraphrasing, describing feelings and intentions, and giving and receiving criticism. "
CSUS_COMS 20A,Communication Studies,Audio Production,2 Units,.,"Introduction to the theory and practice of audio production in radio, television, film and recording applications. "
CSUS_COMS 20B,Communication Studies,Audio Production Laboratory,1 Unit,.,"Experience in audio console operation, microphone selection and use, and audio recording in radio, television, film and recording applications. "
CSUS_COMS 21,Communication Studies,First Year Seminar:  Becoming an Educated Person,3 Units,"Fall, Spring","Introduction to the nature and possible meanings of higher education, and the functions and resources of the University.  Helps students to develop and exercise fundamental academic success strategies and to improve their basic learning skills.  Students interact with fellow students and the seminar leader to build a community of academic and personal support."
CSUS_COMS 26,Communication Studies,Introduction to Capturing and Editing Digital Media,3 Units,"Fall, Spring","Developing skills in producing photographic, graphic and animated materials used for the World Wide Web and multimedia."
CSUS_COMS 27A,Communication Studies,Digital Film/Video Production,2 Units,Cross-listed: ,. There are no exceptions to this requirement. 
CSUS_COMS 27B,Communication Studies,Digital Film/Video Production Laboratory,1 Unit,.,.  
CSUS_COMS 55,Communication Studies,Media Communication and Society,3 Units,; only one may be counted for credit.,"Introduction to the basic concepts of mass communication, including the effects, uses, and functions associated with the goods and services of mass media. Examination of the ways mass media combine with other institutions to affect the organization, design, and comprehension of messages, as well as political thought, cultural beliefs, and economic behavior. "
CSUS_COMS 100A,Communication Studies,Survey of Communication Studies,3 Units," Majors and minors must complete with a grade of ""C-"" or better. ","Survey of various theories of communication. Attention given to such topics as verbal and nonverbal coding, information processing, interpersonal and small group communication, organizational communication, the structure and effects of mediated communication, rhetorical criticism, and research in communication. "
CSUS_COMS 100B,Communication Studies,Rhetoric and Social Influence.,3 Units," Majors must complete with a grade of ""C-"" or better; Writing Intensive  ",Detailed examination of texts on controversial issues in order to illustrate the varied forms of rhetorical action and the diverse modes of rhetorical analysis. Examples drawn from the literature of classical/contemporary rhetors. 
CSUS_COMS 100C,Communication Studies,Introduction to Scientific Methods in Communication Research,3 Units," Majors must complete with a grade of ""C-"" or better.  ","Empirical methods commonly applied during communication research.  An introduction to the concepts fundamental to the scientific study of communication, including conceptual and operational definitions, sampling, measurement, experimental design, independent and dependent variables, and quantitative data analysis. "
CSUS_COMS 101,Communication Studies,Information Management and Privacy,3 Units,"Fall, Spring","Students develop skills to use information proficiently in digital environments. In order to cope with information overload, students learn how to define and limit informational needs, how to access and evaluate information critically, and how to analyze and integrate information purposefully. The course teaches students evolving strategies and techniques for maintaining personal information spaces and security."
CSUS_COMS 103,Communication Studies,Presentational Speaking in the Organization,3 Units,.  ,"Contemporary communication techniques for use in business and industry. Principles and practice of oral reporting, persuasive speaking, conference participation, and interpersonal interaction. "
CSUS_COMS 104,Communication Studies,Persuasive Public Speaking,3 Units,"Fall, Spring","Advanced public speaking focusing upon persuasive strategies, principles and techniques. "
CSUS_COMS 105,Communication Studies,Communication in Small Groups,3 Units,"Fall, Spring, Summer","Theory and practice in small group communication.  Topics include leadership, meeting management, evolution of group norms, phases of group development, communication networks, good communication techniques, conflict management, and problem solving in a variety of contexts."
CSUS_COMS 106,Communication Studies,Digital Media Creation - An Introduction,3 Units,"Fall, Spring","Students learn multimedia authoring through the manipulation of digital media download legally from online repositories. Students learn how to digitally edit pixel-based images, vector images, audio, video and 3D models, while learning the principles that govern all digital media. The course uses Open Source and specialized software."
CSUS_COMS 107,Communication Studies,Children And Television,3 Units,"Fall, Spring","Cognitive, affective, and behavioral effects of television on children. Explores in detail issues such as televised violence, stereotyping, advertising and cognitive development. Discusses relationship between television and education."
CSUS_COMS 108,Communication Studies,Family Communication,3 Units,; only one may be counted for credit.,Family as a small group with emphasis on understanding and interpreting the dynamics of family communication and socio-psychological theories. 
CSUS_COMS 110,Communication Studies,Advanced Debate Workshop,1 Unit,"Fall, Spring",Participation in intercollegiate debate competition.
CSUS_COMS 111,Communication Studies,Debate Research Practicum,3 Units, May be taken four times for credit with instructor permission. ,"Directed research in the current intercollegiate debate topic; identification of issues, compilation of evidence, and case building. "
CSUS_COMS 114,Communication Studies,Communication and American Culture,3 Units,"Fall, Spring, Summer",Critical analysis of the ways modern American media interact with the conduct of American life; emphasizes the role of commercialism and other aspects of contemporary American capitalism; examines the problem of personal development and relationships in the context of a commercially dominated media system.
CSUS_COMS 115,Communication Studies,Nonverbal Communication,3 Units,"Fall, Spring","Nonverbal communication will focus on the nonverbal aspects of human communication. Students will learn the vocabulary of nonverbal communication (NVC) as we examine the nature of NVC, NVC Codes, and the effects of NVC on messages we receive and send. In addition, we will consider nonverbal behaviors in interpersonal relationships, intercultural communication and research in nonverbal."
CSUS_COMS 116,Communication Studies,Intercultural Communication,3 Units,"Fall, Spring, Summer",Analysis of factors which influence communication between individuals of different cultures and cocultures.  Discussion and practical application.
CSUS_COMS 117,Communication Studies,Multimedia Communication,3 Units,"Fall, Spring","Students create and integrate information and digital media with the purpose of informing or persuading an audience. By identifying communication needs, students learn to prepare multimedia presentational aids and standalone multimedia presentations for distribution in online environments. This course features topics in visual communication, story-boarding, presentation and delivery. "
CSUS_COMS 118,Communication Studies,Survey of Public Relations,3 Units,"Fall, Spring, Summer","Introduces the student to publics, organization-environment relationships, structures, practices, and processes from a communication theory and research perspective. Specifically, the student is introduced to the multi-phased approach to public relations, an approach that highlights the PR subprocesses of task identification, task analysis, and task performance. "
CSUS_COMS 119,Communication Studies,Conflict Resolution Through Communication,3 Units,"Fall, Spring","Ways to identify, clarify, and resolve conflicts in dyads, groups, and organizations. Conflict is contrasted with disagreement, aggression, incompatible values, etc. The costs and benefits of conflict are explored."
CSUS_COMS 120,Communication Studies,History of the Media,3 Units,; only one may be counted for credit.,"Examination of development of major mass communication media in the U.S. and of how the economics, content, regulation and audience use of the media have been affected by the way the media have evolved.  Current issues and trends are discussed, as well as possible future development. "
CSUS_COMS 121,Communication Studies,Media Aesthetics,3 Units,.,"Overview and analysis of the primary aesthetic tools used to create messages in video and film. The basic properties of light, color, area, space, shape, sound, time and motion are defined and discussed as they relate to media production. Introduces students to the concepts and vocabulary necessary for effectively conceiving, producing or criticizing mediated messages. Designed primarily for students with interest in digital media.  Provides a foundation for students working in media criticism. "
CSUS_COMS 122,Communication Studies,Writing for Interactive Media,3 Units,"Fall, Spring","Writing and editing for visual, audio, and interactive media.  How to choose appropriate format and delivery mechanisms for news, web sites, kiosks, and CD/DVD.  Topics include copyright law and information ethics. "
CSUS_COMS 123,Communication Studies,Writing For Public Information,3 Units,; only one may be counted for credit.,"Organization and operation of communication media; practice in publicity and public relations techniques. Emphasis on clear writing and correct public relations formats such as releases, PSAs, articles, and speeches. "
CSUS_COMS 124,Communication Studies,Writing Scripts for Film/Video,3 Units,.,. 
CSUS_COMS 126,Communication Studies,Motion Graphics in Film and Video,3 Units,"Fall, Spring","Artistic and technical skills employed when capturing and editing photographic, audio, and video data files.  Data files are prepared for export into multimedia authoring applications.  Mastery of appropriate hardware and software. "
CSUS_COMS 127,Communication Studies,Producing and Directing for Television,3 Units,"Fall, Spring",Theory and practice of producing and directing television programs with emphasis on studio and control room techniques. 
CSUS_COMS 128,Communication Studies,Non-Studio Video Production,3 Units,.,Production of video materials using portable cameras and recorders.  Application of electronic field production and post-production techniques. 
CSUS_COMS 129,Communication Studies,Film and Video Production Management,3 Units,.,"Management and administration of the preproduction and production process. Course to include script breakdown, budgeting, scheduling and other preproduction and production management skills needed for film or video production. Special attention on the history, development and current practices of the Production Manager. "
CSUS_COMS 130,Communication Studies,Staging and Lighting Digital Video,3 Units,.,"Introduction to the aesthetics, concepts and techniques used to control lighting in digital video productions.  Aspects of staging, blocking and composition in the context of studio and location lighting. "
CSUS_COMS 133,Communication Studies,The Documentary Film,3 Units,"Fall, Spring","Examines the historical, development, and present state of documentary film. Emphasis is on both understanding and critically analyzing the significance of various genres of the documentary and its uses as a tool for information, proselytizing, education, and propaganda."
CSUS_COMS 136,Communication Studies,Introduction to  Electronic Publishing,3 Units,"Fall, Spring","Design and production of information sites for the World Wide Web.  Concepts covered include market analysis, cognitive design, layout, navigation, interactive strategies, site management, and multimedia components for electronic distribution systems. Introduction to object oriented programs and XHTML text editors. "
CSUS_COMS 140,Communication Studies,Online Collaboration,3 Units,"Fall, Spring","Students learn to communicate in virtual environments in real-time and asynchronously. Students survey current technologies for collaboration, explore psychological and cultural aspects of individuals working and communicating in teams across computer networks, and identify strategies to foster cooperatives in distributed work."
CSUS_COMS 141,Communication Studies,Theory of Film and Video Editing,3 Units,. ,"Study of history and theory of film and video editing.  Many films are viewed and discussed, examining how editing theory is put into practice. "
CSUS_COMS 142,Communication Studies,Film As Communication,3 Units,Fall only,Explores the uses of film as a tool of communication.
