id,subject,name,units,term,description
AshFord_HCA 331,Health Care Administration Courses,Introduction to Health Education,3 Credits,,"This course is a foundational course designed to provide an introduction to health education and the health education profession. Health educators are often responsible for developing and implementing health education programs that aim to improve the quality of life of individuals and communities. The roles, responsibilities, skills, settings, and professional networks of health educators will be reviewed in this course."
AshFord_HCA 333,Health Care Administration Courses,Introduction to Long-Term Care,3 Credits,,"This course provides an overview of the long-term service delivery continuum. Course topics include: the concept of patient-family-centered services, introduction to theories of adult development and aging, modalities of the long term care delivery system, organizational culture, introduction to regulatory agencies, financial resources, and assurance of quality."
AshFord_HCA 340,Health Care Administration Courses,Managing in Health & Human Services,3 Credits,,"An upper-level management course providing basic management theory for the beginning manager. Management challenges, human service environments, management theories, organizational design, program planning and implementing supervisory relations, managing finances program evaluation, leadership theories and teams in organizations are explored. "
AshFord_HCA 352,Health Care Administration Courses,Legal & Ethical Aspects of Health Information Management,3 Credits,,"This course explores the major legal and ethical issues central to the implementation, application, and utilization of health information across the spectrum of health care settings. Key topics include liability, confidentiality, risk, quality, and utilization management. In addition, the legal and ethical ramifications of federal legislative mandates pertaining to health information management are reviewed. Case studies are utilized throughout the course to help students apply course concepts."
AshFord_HCA 375,Health Care Administration Courses,Continuous Quality Monitoring & Accreditation,3 Credits,,"This course provides a foundational exploration of the concepts of health care accreditation and continuous quality monitoring. The concept of quality assurance is explored from a perspective of selected accreditation, regulatory, licensing and certification programs. The interface of accreditation and reimbursement is explored. Health information systems are used in the analysis of health care accreditation, government mandates, and regulatory activities as they impact consumer outcomes. Legal implications of quality monitoring are analyzed. Social, political, professional and organizational influences upon health services delivery are explored from a perspective of demand, special populations, financing and service delivery. "
AshFord_HCA 401,Health Care Administration Courses,Introduction to Health Care Informatics,3 Credits,,"This course provides an overview of health care informatics including basic vocabulary, concepts, technology, uses and practices. The history, background, and development of health care informatics are presented, as well as academic, private, and government influences."
AshFord_HCA 430,Health Care Administration Courses,Special Populations,3 Credits,,"This is a topics course that explores health care services for special populations. The populations include: mental health, substance addiction, rehabilitation, geriatrics and selected specialty services. The course is problem focused emphasizing access, cost-quality issues and financing considerations. Health information data is utilized as resources for the analysis of demand, quality and cost-efficiency. Historical perspectives are presented as shaping factors influencing the present models of health services for special populations. Government mandates, categorical services, legal, ethical, and reimbursement issues are presented as driving forces in the provision of special population health services. Multidisciplinary models of special population health service models are discussed. Learners will develop a model program for a self-selected special population. "
AshFord_HCA 442,Health Care Administration Courses,Contemporary Issues in Aging,3 Credits,,"This course presents significant major interdisciplinary aging issues and controversies drawn from biological sciences, medicine, nursing, psychology, sociology, gerontology, public policy, and social work. With an emphasis on critical thinking, divergent views and perspectives of aging phenomenology are explored through the reading and research of selected articles and reports covering current topical content."
AshFord_HCA 444,Health Care Administration Courses,Long-Term Care: The Consumer Perspective,3 Credits,,This course examines the role and impact consumers have in long-term care decision making and provision of care. Factors and challenges influencing consumer choices are explored within the context of long-term care improvement in both institutional and community settings. Current topical issues such as customer/provider relationships and quality of care are overviewed in this course.
AshFord_HCA 496,Health Care Administration Courses,Health Informatics Capstone,3 Credits,,"This course provides a synthesis of the major ideas, perspectives, theories, and concepts gained from the study of health informatics. A substantive paper is developed which requires students to critically analyze their experiences and integrate knowledge gained throughout the program. "
AshFord_HCS 308,Health Care Studies Courses,Introduction to Nutritional Concepts,3 Credits,,"This introductory course provides an overview of the basic principles of nutrition including the basic functions, needs, and sources of micro and macronutrients. Students apply nutrition principles to personal needs, as well as needs of individuals across the lifespan. Nutrition controversies are explored in addition to learning about the anatomical and physiological impacts of inadequate/improper nutrition practices and the risk for disease. Note: This course is designed for students with no previous and/or a limited science background. "
AshFord_HCS 311,Health Care Studies Courses,Health & Wellness in Adulthood,3 Credits,,"This course provides students with a holistic overview of the multi-faceted dimensions of health and wellness in adulthood. Physical, social, intellectual, emotional occupational, spiritual, and environmental elements of health are explored within the context of a wellness lifestyle."
AshFord_HCS 316,Health Care Studies Courses,Cultural Diversity in Health & Illness,3 Credits,,"This course explores the complexities and dimensions of health and illness through diverse cultural perspectives. Traditional health beliefs and practices among selected populations are presented along with the influences of social, political, and demographic changes impacting issues and perceptions of health and illness in a multi-cultural society."
AshFord_HCS 321,Health Care Studies Courses,Foundations of Complementary & Alternative Health,3 Credits,,"This course introduces students to basic definitions and classifications of non-allopathic complementary and alternative health systems. Content includes the history and development of practices, practitioner nomenclature, and cultural influences of the major systems of Complementary and Alternative Medicine used today."
AshFord_HCS 323,Health Care Studies Courses,Health & Wellness Promotion Throughout the Lifespan,3 Credits,,"This course provides students with a holistic overview of the multi-faceted dimensions of health and wellness across the lifespan. The seven dimensions of health: Physical, social, intellectual, emotional, occupational, spiritual, and environmental are explored within the context of a wellness lifestyle."
AshFord_HCS 326,Health Care Studies Courses,Holistic Health,3 Credits,,"This course examines health in relation to living a balanced life and the synergism of mind, body, and spirit, rather than approaching its study solely from the conventional Western or allopathic perspective. Divided into three major themes, the course investigates the principles of strengthening your inner resources, developing healthy lifestyle practices, and taking charge of challenges to the body, mind, and spirit."
AshFord_HCS 334,Health Care Studies Courses,Personal Fitness & Wellness for Optimal Living,3 Credits,,Students will compare their own physical activity habits to national guidelines and explore the benefits of physical activity as well as the consequences of physical inactivity. The five major components of health-related fitness will be further examined throughout this course. Students will learn about various assessments and have an opportunity to design exercise andwellness plans for themselves and potential clients. 
AshFord_HCS 339,Health Care Studies Courses,"Introduction to Western Herbalism; Basic Doctrine, Energetics and Classifications",3 Credits,,"This course explores fundamental constructs of Western Herbalism. Its focus is in providing the student a framework from which herbs can be conceptualized as entities with energetic and practical signatures. Consequently, herbs will be presented and appreciated from various and eclectic points of view which describes their characteristics and actions for their application in various body tissue conditions. The course will also cover qualitative descriptions (constitutions) that are tied to the human organism, appreciation of therapeutic laws, and classification of medicinal plants. "
AshFord_HCS 412,Health Care Studies Courses,Health Promotion Planning & Evaluation,3 Credits,,"This course provides an overview of the practical and theoretical elements of health promotion programplanning, implementation, and evaluation in a variety of settings. Students explore models and theoriesused in planning health and wellness promotion campaigns/interventions and how findings of programevaluation can be utilized and applied."
AshFord_HCS 435,Health Care Studies Courses,"Spirituality, Health, & Healing",3 Credits,,"This course explores the connections between spirituality, culture, health, and healing. Students examine spiritual rituals and practices from multi-cultural perspectives, in addition to examining elements of spiritual care in a variety of health settings and contexts."
AshFord_HCS 498,Health Care Studies Courses,Health & Wellness Capstone,3 Credits,,"This course is a synthesis of the major ideas, perspectives, and concepts gained from the study of health and wellness. A substantive paper is developed which requires students to critically analyze their experiences and integrate knowledge gained throughout the program."
AshFord_HIM 105,Health Information Management Courses,Medical Terminology,3 Credits,,"This course is the study of medical language and includes the building blocks of prefixes, suffixes and root words, definitions, pronunciations, basic medical terms, and common laboratory tests, diagnostic tests and procedures by body system."
AshFord_HIM 205,Health Information Management Courses,Anatomy & Physiology I,4 Credits,,"This course is part one of a two-part course that is the study of anatomy, the structure of the body and how the body is organized and physiology, the function and vital processes of the various structures making up the human body. This course includes an overview of the human body, basic chemistry of the body, cell and tissue structures, integumentary, skeletal, and muscular and nervous system."
AshFord_HIM 206,Health Information Management Courses,Anatomy & Physiology II,3 Credits,,"This course is part two of a two-part course that is the study of anatomy, the structure of the body and how the body is organized and physiology, the function and vital processes of the various structures making up the human body. This course includes an overview of the endocrine, cardiovascular, respiratory, lymphatic & immune, gastrointestinal, urinary and reproductive systems. "
AshFord_HIM 210,Health Information Management Courses,Pathophysiology,3 Credits,,"This course is the study of common human diseases, disorders and conditions. In the course, students will learn the description, symptoms and signs, diagnostic tests, etiology, and treatment for common diseases, disorders and conditions. In addition, the students will learn about the associated drug class for specific diseases, disorders or conditions. "
AshFord_HIM 217,Health Information Management Courses,Electronic Health Records,3 Credits,,"In this course, students will learn about the structure, capture, use, storage and retrieval of health information in paper, hybrid and electronic formats. Students will learn about Electronic Health Record (E H R) project management including scope, goals, strategic planning, workflow analysis, functional needs assessment and implementation. Students will learn about the financial aspects of the E H R as well as the E H R from a consumer and a nationwide health information network perspective.A grade of C or higher is required."
AshFord_HIM 250,Health Information Management Courses,Clinical Classifications Systems I,3 Credits,,"This course is part I of a two-part course that introduces students to applications for clinical classification and coding. Students will learn about the development of classification systems, use of the health record for coding and the relationship between coding and reimbursement. In particular, the students will learn the guidelines for diagnosis coding and organizational structure for provider billing. "
AshFord_HIM 251,Health Information Management Courses,Clinical Classification Systems II,3 Credits,,"This course is part II of a two-part course that introduces students to applications for clinical classification and coding. Students will compare and contrast various processes, policies, and procedures to ensure the accuracy of coded data and demonstrate their understanding of diagnosis and procedure coding systems through practical application. "
AshFord_HIM 252,Health Information Management Courses,Legal Aspects of Health Information,3 Credits,,"This course explores the major legal and ethical issues central to the implementation, application, and utilization of health information across the spectrum of health care settings. Key topics include liability, confidentiality, the legal and ethical ramifications of federal legislative mandates pertaining to health information management and informatics. "
AshFord_HIM 301,Health Information Management Courses,Introduction to Health Informatics,3 Credits,,"This foundational course details the history and factors driving the emergence of health informatics. In addition to emphasizing the concepts, terminologies and scope of health informatics, the course delves into health information exchanges, data standards, health informatics ethics, online resources and E-research. The course includes an overview of basic database architecture, design and file structure, and data warehousing and data mining in health care."
AshFord_HIM 310,Health Information Management Courses,Healthcare Reimbursement,3 Credits,,"This course reviews healthcare reimbursement methodologies, government and voluntary healthcare insurance plans, and inpatient and outpatient reimbursement systems. Students will learn about the revenue cycle, audit processes and compliance strategies. "
AshFord_HIM 360,Health Information Management Courses,Healthcare Statistics,3 Credits,,"This course introduces the student to the generation and analysis of common healthcare statistics, state and national reporting of information and departmental performance standards. Students will learn how to construct and analyze various tables and charts related to healthcare. "
AshFord_HIM 370,Health Information Management Courses,Professional Practice Experience I,3 Credits,,"This course focuses on the technical application of concepts introduced in other program courses and explores similarities and differences with various healthcare providers. Students will demonstrate their ability to apply knowledge, analyze situations and create solutions in various healthcare scenarios. "
AshFord_HIM 410,Health Information Management Courses,Health Informatics  A Systems Perspective,3 Credits,,"This course focuses on the behind the scenes components of exchange, standards and interoperability of information in healthcare. The course will evaluate informatics-based support resources to include evidence based practice, clinical decision support and transport protocols. "
AshFord_HIM 420,Health Information Management Courses,Health Information Governance & Strategic Planning,3 Credits,,"This course addresses key components of healthcare information systems and operational effectiveness. Students will analyze the strategic alignment of health information technology, including the evolution of healthcare information systems and data governance. Students will evaluate health information architecture and infrastructure, applications and service management, and administrative and financial systems. Foundational information on the transition of data into knowledge, value analysis, and information management strategic planning is provided. "
AshFord_HIM 435,Health Information Management Courses,Analyzing Healthcare Data,3 Credits,,"This course is a synthesis of the major ideas, perspectives, and concepts gained from the study of health informatics. Students will learn about the construction and utilization of health care data sets; the use of computerized statistical packages in health care; and the role of health informatics in financial and performance improvement goals. The student will apply common performance improvement models and tools to develop data-driven organizational reports. "
AshFord_HIM 440,Health Information Management Courses,Health Informatics Research Methods and Data Analysis,3 Credits,,"This course explores in depth the relationship of research and informatics, research methods, the research process and the quantitative and qualitative analysis of data, including descriptive and inferential statistics. Students will explore the role of epidemiology in research and policy development. "
AshFord_HIM 445,Health Information Management Courses,Healthcare Project Management,3 Credits,,"This course explores principles of project management to improve quality and decrease cost in healthcare. While addressing the intersection of healthcare and information technology, students will learn about the project process and related tools and techniques to successfully plan, execute, control and assess a project. "
AshFord_HIM 450,Health Information Management Courses,Healthcare Management,3 Credits,,"This course focuses on key management principles in healthcare management and unique Health Information Management activities. Students will learn about organizational structure, the planning and decision making process, budgeting, committee and team dynamics, staff hiring and development and key indicators of department performance. "
AshFord_HMC 312,Health Marketing and Communications Courses,Health Marketing & Advertising,3 Credits,,"Students are introduced to the essential concepts, methods, and models of marketing and advertising as applied to health care and health- related settings. Marketing concepts presented include the marketing mix, market segmentation, target marketing, strategic planning and forecasting methods, branding, and basic advertising strategy with an emphasis on prevention, education, and other social marketing contexts."
AshFord_HMC 314,Health Marketing and Communications Courses,Social Media & Health Promotion,3 Credits,,"This course explores how the Internet and Web 2.0 tools are utilized for health promotion campaigns. General web-based technologies for use in health promotion are introduced and formal and informal types of health promotion are examined. Students will analyze the benefits of various social media campaigns including the appropriate use of applications, such as Facebook and Twitter, in health promotion."
AshFord_HMC 334,Health Marketing and Communications Courses,Ethics in Health Marketing & Communication,3 Credits,,"This course explores contemporary ethical issues in health care marketing. Topics include consumer advertising of health products, goods, and services; physician marketing, advertising, and endorsements of elective procedures and health care products; physician relationships to hospitals and surgery centers in terms of ownership; and disclosure and confidentiality of collected health consumer data."
AshFord_HMC 462,Health Marketing and Communications Courses,Contemporary Issues & Trends in Health Marketing & Communication,3 Credits,,This course provides an interdisciplinary exploration of contemporary issues and trends in health marketing and communication as well as emerging research areas. Case studies from diverse health related settings are integrated throughout the course to assist students in gaining real world perspectives and awareness.
AshFord_HPR 205,Health Promotion Courses,"The Human Body, Health & Disease",4 Credits,,"This introductory course provides students the opportunity to develop a basic understanding of health and disease as it relates to basic human physiology for non-science majors. The functions of the skeletal,muscular, integumentary, nervous, special senses, endocrine, cardiovascular, respiratory, immune,gastrointestinal, urinary and reproductive systems are explored. The most common conditions and diseases associated with these systems are examined. Students are provided the opportunity to learn about the major contributing factors associated with these conditions and diseases. In addition to coursework, weekly laboratories provide students the opportunity to explore various aspects of human physiology while applying the scientific method."
AshFord_HPR 231,Health Promotion Courses,Introduction to Health Education,3 Credits,,"This course is a foundational course designed to provide an introduction to health education and the health education profession. Health educators are often responsible for developing and implementing health education programs that aim to improve the quality of life of individuals and communities. The roles, responsibilities, skills, settings and professional networks of health educators will be reviewed in this course."
AshFord_HPR 232,Health Promotion Courses,Community Health Promotion Methods,3 Credits,,"This course provides an overview of the professional scope of entry-level health educator responsibilities. Students gain knowledge of organizational concepts, processes, skills, attitudes, and personal characteristics comprising the field of health education. The course content explores the theoretical and practical issues of the field of community health that enable students to identify and apply health education principles to health challenges facing individuals, groups, and communities."
AshFord_HPR 303,Health Promotion Courses,Health Communications,3 Credits,,"Utilizing a multi-disciplinary approach, this course provides an introduction to the field of health communications, and explores how communications are utilized to influence and motivate individuals,institutional, government, and public audiences about important health issues and interventions.Students examine processes for creating clear, accurate, and appropriate health communications for a variety of target audiences. Case studies of health campaigns are integrated into the course."
AshFord_HPR 350,Health Promotion Courses,Introduction to Epidemiology,3 Credits,,"This course will introduce students to the field of epidemiology, its purpose and benefits within thepublic health and health-related fields. It will provide the students the opportunity to review currentand relevant health surveillance data and its application in the various health care fields. Furthermore, it will afford the students the opportunity to learn about the role of epidemiologists in todays health care system."
AshFord_HPR 450,Health Promotion Courses,Grant Writing & Evaluations,3 Credits,,"This course explores the strategies and execution of the grant process and proposal writing in both non-profit and government sectors. The course covers research for local, state, federal and private funding sources, and emphasizes the creation and preparation of competitive proposals. Students will use all aspects of grant and proposal writing, including how to effectively describe objectives, research and program design, methodology, expected measurable outcomes, evaluation, and budget development.Students will prepare and submit an actual grant proposal as the final project."
AshFord_HPR 460,Health Promotion Courses,Analysis of Health Research,3 Credits,,"This course is designed to provide students the opportunity to develop a basic understanding of health research. Students are given the opportunity to learn about the various types of health research and associated research designs and methodologies. This course provides the students with increased exposure to health research literature and teaches students strategies to critically analyze this literature.Students are provided the opportunity to learn about the ethical dimensions, physical limitations, and practical application of health research. The students are provided a supplemental booklet containing example literature and figures that highlight the major concepts covered in the course."
AshFord_HIS 103,History Courses,World Civilizations I,3 Credits,,"This course is a study of the origins and development of the worlds major civilizations from their beginnings through the seventeenth century. Emphasis is placed on the salient socio-economic, political and religious characters of the civilization and the patterns of interaction among them. Recommended prerequisite: ENG 122."
AshFord_HIS 104,History Courses,World Civilizations II,3 Credits,,This course is a study of the development and interaction of the worlds major civilizations from the seventeenth century to the present. Emphasis is placed on the rise and decline of European global dominance. Recommended prerequisite: ENG 122.
AshFord_HIS 205,History Courses,United States History I,3 Credits,,"American history from the beginnings of European settlement through the Civil War. Emphasis is placed on the colonial sources of American nationality, the development of American political institutions, the evolution of American society, and the sectional crisis of the mid-nineteenth century. Recommended prerequisite: ENG 122."
AshFord_HIS 206,History Courses,United States History II,3 Credits,,"This course surveys American history from 1877 to the present. Emphasis is placed on the multifaceted experiences within American society; political, economic, intercultural, and social trends; and the impact of the United States in world affairs. Recommended prerequisite: ENG 122."
AshFord_HIS 306,History Courses,Twentieth-Century Europe,3 Credits,,"The history of Europe since 1900. Emphasis is placed on the changing nature of European society, theconfrontation between totalitarianism and democracy, the origins and consequences of the two worldwars, and Europes evolving role in world affairs. "
AshFord_HIS 311,History Courses,Gender in History,3 Credits,,"This course examines the changing roles and relationships of individuals and groups within specific historical contexts in an exploration of genders centrality to the study of the past. Students will assess gender as a category of socially constructed difference that reveals the complexity of peoples experiences as historical actors. Starting from a broad discussion of gender history and theory, the course moves chronologically and geographically through major themes including the family, economic life, ideals and laws, religion, political life, education and culture, and sexuality. Within each topical area, emphasis is placed on the ways that gender is integral to other relations of power, which have affected human lives in multiple ways over time and place. "
AshFord_HIS 340,History Courses,Recent American History,3 Credits,,"This course will examine the foreign policy, political, cultural and social developments in the UnitedStates in the years after World War II. "
AshFord_HIS 342,History Courses,The Middle East,3 Credits,,"This course is intended to introduce students to the complex history of the Middle East, focusing on the development of the core region in the nineteenth and twentieth centuries. Among the most important topics we will discuss are the organization of the Ottoman and Safavid Empires, the nature and influence of the regions relationship with Western countries, the impact of the discovery of oil in the region, the causes and course of the Israeli-Palestinian conflict, the rise of nationalisms and Islamist movements, and the Arab uprisings of 2010-2011. "
AshFord_HIS 355,History Courses,"Decolonization in Asia, Africa, and the Americas",3 Credits,,"In this course, students will investigate the end of Western imperialism and the decolonization process within Asia, Africa, and the Americas via comparative analysis. Emphasis is placed on the legacy of imperialism in modern society, different nationalistic movements driving decolonization, the impact of decolonization on society and culture, the relationship between formerly colonized nations and their colonizers, and the impact of globalization in the post-colonial world. "
AshFord_HIS 378,History Courses,Historiography & Historical Methodologies,3 Credits,,"This course provides students with an introduction to the practice of the discipline of history. It provides them with an overview of the ways historians have approached the study of the past since classical antiquity, acquaints them with the major approaches that characterize the discipline today, and equips them to use appropriate practices in historical research and writing. "
AshFord_HIS 379,History Courses,The Atlantic World,3 Credits,,"The history of the Atlantic basin from the late fifteenth century through the early nineteenth, including the interactions of Africans, Europeans, and the indigenous peoples of the Americas and the societies their interactions produced. Themes covered include the Columbian exchange, migrations (forced and voluntary), empire-building, strategies of resistance, identity formation, and the transatlantic dimensions of the American and French Revolutions. "
AshFord_HSM 101,Homeland Security and Emergency Management Courses,Introduction to Homeland Security & Emergency Management,3 Credits,,"This course is a broad overview of homeland security in the United States. Areas of study include the organizational structure of the Department of Homeland Security as well as the principals, foundations, and doctrines surrounding homeland security. Students examine both historical and current issues related to the creation of the Department of Homeland Security, current policies of the Department, and potential career paths within the department."
AshFord_HSM 201,Homeland Security and Emergency Management Courses,Department of Homeland Security Missions & Current Issues,3 Credits,,"The course examines the Department of Homeland Security core missions; the reasoning behind the Department; the threats to America; and the current issues revolving around homeland security. In addition, students look at the various career opportunities in the Department of Homeland Security."
AshFord_HSM 305,Homeland Security and Emergency Management Courses,Survey of Homeland Security & Emergency Management,3 Credits,,"This course is a broad overview of Homeland Security from its emergence in Americas first century to the 9/11 attacks. Areas of study include the rise of modern terrorism, domestic terrorism, cyberterrorism, Homeland Security organization, strategies, programs and principles, emergency management, the media, and the issues of civil liberties."
AshFord_HSM 311,Homeland Security and Emergency Management Courses,Ethics & Homeland Security,3 Credits,,"This course provides a foundation of classical ethical theories and explores the ethical implications of war and terrorism in the 21st century. Students will be challenged to analyze the controversial issues of the practice of torture, bombing of civilians, assassination and targeted killing, and humanitarian intervention. Civil Liberties and the Patriot Act will be examined. Case studies will offer students the opportunity to examine their own moral stance on selected issues, and study the traditional ethical rules and practices in war, even when engaging with international terrorist groups."
AshFord_HSM 315,Homeland Security and Emergency Management Courses,Emergency Planning,3 Credits,,"This course will provide students with the skills to develop a comprehensive plan for risk analysis, threat assessment, staffing an emergency operations center, coordinating with supporting agencies, and the creation of a continuing testing program. Actual case studies are used to teach students how to plan for natural disasters as well as terrorism at the federal, state and local levels."
AshFord_HSM 320,Homeland Security and Emergency Management Courses,Emergency Response to Terrorism,3 Credits,,"This course is designed to provide students with the ability to evaluate an emergency incident, determine its scope, understand the function of the first responders, learn the communication procedures necessary to alert the appropriate agencies, and understand how first responders are dispatched. Students will create a recovery plan for response to large-scale terrorist incidents."
AshFord_HSM 323,Homeland Security and Emergency Management Courses,Revolution & Terrorism in the Modern World,3 Credits,,"This course examines the ways revolution and terrorism has shaped the twenty-first century from an interdisciplinary perspective drawing on history, philosophy, and sociology. Emphasis is on the ideas and socio-historical forces that have produced revolutions."
AshFord_HSM 421,Homeland Security and Emergency Management Courses,Research & Analysis in Homeland Security,3 Credits,,"Students will develop the skills to conduct research into selected topics relating to homeland security, emergency management and disaster preparedness using government websites, Internet sources, library databases, and other pertinent repositories of information and data. Students will be required to formulate a research topic with supporting sources for the final report due in the Capstone course."
AshFord_HSM 433,Homeland Security and Emergency Management Courses,Counter Terrorism & Intelligence Analysis,3 Credits,,"Students in this course study and analyze counterterrorism including the evolution of counterterrorism, and the specifics of the typology and anatomy of terrorist operations. The course includes an overview of the intelligence community, collection, analysis, requirements and dissemination."
AshFord_HSM 435,Homeland Security and Emergency Management Courses,Psychology of Disaster,3 Credits,,"Utilizing case studies and clinical research, the course will focus on the psychological and physiological response to natural disasters, terrorism, and other manmade disasters. Students will examine psychological reactions, the recovery process and mental health care for victims, disaster recovery teams, and first responders."
AshFord_HSM 438,Homeland Security and Emergency Management Courses,Introduction to Cyber Crime,3 Credits,,"This course focuses on the technical aspects of digital crime as well as behavioral aspects of computer hackers, virus writers, terrorists and other offenders. Using real life examples and case studies, students will examine the history, development, extent and types of digital crime and digital terrorism as well as current legislation and law enforcement practices designed to prevent, investigate and prosecute these crimes."
AshFord_HRM 400,Human Resources Management Courses,Human Resource Technology Management,3 Credits,,"This course explores the impact of using technologies in serving HR by building an awareness of technological skills. The content investigates how information technology can be applied to strategic management, records and employee tracking for enhanced recruitment, selection, staffing, compensation, benefits administration, policies and procedures, performance evaluation, training and organizational development. Ethical and legal challenges regarding protection of human resource data are researched."
AshFord_HRM 610,Human Resources Management Courses,Employment Law and Labor Relations ,3 Credits,,"This course offers a comprehensive review of labor relations and employment law as well as legal issues surrounding todays employment market. The course is designed to evaluate, analyze and apply laws and legislation designed to protect employees and laborers and their implementation by government entities. Students will examine antidiscrimination, occupational safety and health, unemployment, privacy, wages and other federal employment and labor laws. Students will become familiar with leading labor and employment regulations and practice in order to apply them to the workplace."
AshFord_HRM 620,Human Resources Management Courses,Job Analysis and Design,3 Credits,,"This course examines the process of designing jobs based on market analysis and organizational strategy. Students will explore how job analysis and job design contributes to performance measurement, selection and other core Human Resources functions."
AshFord_HRM 630,Human Resources Management Courses,Workforce Planning and Talent Management ,3 Credits,,"This course provides a study of the theory, principles, and legal requirements for effective workplace planning, recruitment, selection, and retention. Students will explore methods for forecasting staffing needs, and attracting and retaining talent. Students will examine the usefulness of various methods and metrics used in job analysis, testing and measurement, and internal and external market analysis. This course explores practical situations regarding areas of employee performance, discipline and termination."
AshFord_HRM 640,Human Resources Management Courses,Performance Management: Metrics and Measurement of Human Resources,3 Credits,,"This course is a study on the role of measurements and metrics in making informed decisions and aligning HRM strategies with business objectives. Students will examine Human Resource Management Systems (HRMS), performance management, and HRM Analytics. Students will learn how to. Students will also learn how to bridge the gap between organizational strategy, individuals, and departments."
AshFord_HRM 650,Human Resources Management Courses,Managing a Global and Diverse Workforce,3 Credits,,"This course provides students with an understanding of the importance of diversity within the modern workforce and strategies to manage diversity. Students will explore the multifaceted nature of diversity and the relationships between diversity, Equal Employment Opportunity and affirmative action. Students will be able to understand the mechanics of oppression and power while learning the greater advantages of hedging diversity for higher organizational performance and managing the emerging issues in diversity."
AshFord_HRM 660,Human Resources Management Courses,Organizational Development,3 Credits,,"This course is designed to introduce students to organizational development concepts and the role of HR as an internal consultant within an organization. Students will examine organizational development theories, models, and tools and the major functions of human resources and how they relate to an organizations management strategy."
AshFord_INF 103,Information Systems Courses,Computer Literacy,3 Credits,,"Students will use operating system software, the Internet, and productivity software (word processing, spreadsheet, presentation graphics, etc.). Students will use the library and Web resources to research a topic, word process their findings, and create a visual presentation to communicate to the class."
AshFord_INF 220,Information Systems Courses,IS Principles,3 Credits,,"This course develops students understanding of information systems, foundational technologies, and organizational application to conduct business and solve problems. This course presents information systems principles and examines how they form an integral part of modern organizations. Topics include systems concepts; organizational processes; technological aspects of information systems; Internet applications; IT security; database management; systems development life cycle; and ethical and social responsibility issues. "
AshFord_INF 231,Information Systems Courses,Programming Concepts,3 Credits,,"This course is an introduction to computer programming with focus on the program development process and concepts involved in use of a higher- level, object-oriented programming language. In this hands-on, virtual lab-based course, students will analyze, design, code, and test computer programs using the JAVA programming language. Different programming language designs will be explored including building web elements, mobile applications, computer programs, and commands to different machines. Computer hardware and associated technologies are discussed. Students will acquire hands-on experience in the programming process."
AshFord_INF 322,Information Systems Courses,Database Management Systems,3 Credits,,"This hands-on, virtual lab-based course introduces students to fundamentals of database management systems, techniques for the design of databases, and principles of database administration. Database management concepts, practices, and emerging trends are evaluated. In lab sessions, students will demonstrate the ability to build databases using enterprise DBMS products such as Oracle or SQL Server. "
AshFord_INF 325,Information Systems Courses,Telecommunications & Networking Concepts,3 Credits,,"A study of real-time and distributed-processing computer networks including telecommunications, data transmission techniques (protocols), design, and implementation considerations. "
AshFord_INF 336,Information Systems Courses,Project Procurement Management,3 Credits,,"Designed to develop the basic knowledge base of project managers and project procurement managers, this course emphasizes partnering between buyers and sellers to create a single culture with one set of goals and objectives. Students will discover the key areas in procuring outside services and productsfrom the initial decision to buy through final contract closeout. They will recognize what must be done for success in the six key project procurement management processes: procurement planning, solicitation planning, solicitation, source selection, contract administration, and contract closeout. They will also formulate the make-or-buy decision, prepare an effective procurement management plan to guide the team, and use outsourcing for maximum benefit. Lessons and best practices from procurement theory and experience are also presented. This course can be used as a substitute for BUS 309."
AshFord_INF 337,Information Systems Courses,Integrated Cost & Schedule Control,3 Credits,,"Effective cost and schedule management are cornerstone activities of each project. Students will determine how best to plan the execution of a project scope, to consider stakeholder budget and schedule constraints, to use different methodologies, and to establish the performance measurement baseline. They will also discover keys to identify potential cost and schedule overruns and master the tools and techniques to compare actual work accomplished against established plans, as well as work accomplished against actual expenditures. By identifying early warning indicators, students will gain greater insight into potential risk areas and take the necessary corrective action to keep the project in control. "
AshFord_INF 620,Information Systems Courses,Management of Information Systems,3 Credits,,"This course introduces the fundamentals of computer systems, the role of information processing in the business environment, and provides a basic overview of essential computer software. The course also provides an overview of systems development, operating systems and programming, database management, networking, and telecommunications all from a management perspective."
AshFord_INF 630,Information Systems Courses,Systems Analysis,3 Credits,,"This course addresses the business systems analysis function and purpose within organizations. Students will learn to elicit, analyze and validate business and user requirements. Topics include information systems solutions planning, requirements gathering, logical system diagrams, developing information systems solutions to address business problems, and business information systems analysis methods."
